t,x,y,z,a
292975447570909,-0.17874146,-0.2029419,9.717606,3
292975452514756,-0.23260498,-0.18737793,9.660141,3
292975457458604,-0.22901917,-0.13230896,9.646973,3
292975462371934,-0.23500061,-0.23046875,9.620636,3
292975467315782,-0.20507812,-0.2579956,9.643387,3
292975472259629,-0.19789124,-0.15983582,9.728378,3
292975477203477,-0.24099731,-0.16343689,9.657745,3
292975482116807,-0.20866394,-0.14187622,9.694855,3
292975487030137,-0.25416565,-0.26039124,9.672104,3
292975491973985,-0.19430542,-0.20413208,9.657745,3
292975496887315,-0.20747375,-0.12272644,9.652954,3
292975501831163,-0.2637329,-0.19815063,9.668518,3
292975506744493,-0.19311523,-0.18617249,9.675705,3
292975511688340,-0.21824646,-0.23286438,9.662537,3
292975516632188,-0.23381042,-0.15864563,9.705627,3
292975521576036,-0.2314148,-0.14068604,9.685272,3
292975526519883,-0.22064209,-0.2424469,9.631409,3
292975531463731,-0.16915894,-0.22209167,9.643387,3
292975536407579,-0.21705627,-0.21969604,9.65416,3
292975541351426,-0.20028687,-0.13589478,9.661331,3
292975546264756,-0.24577332,-0.19096375,9.661331,3
292975551208604,-0.23260498,-0.28193665,9.65535,3
292975556152452,-0.20866394,-0.19335938,9.706833,3
292975561035264,-0.24577332,-0.1742096,9.666122,3
292975565979112,-0.20626831,-0.14427185,9.699646,3
292975570922959,-0.19190979,-0.24005127,9.682877,3
292975575866807,-0.18232727,-0.23884583,9.643387,3
292975580780137,-0.20028687,-0.11793518,9.640991,3
292975585723985,-0.24816895,-0.14308167,9.6362,3
292975590667832,-0.21705627,-0.21131897,9.742737,3
292975595611680,-0.19909668,-0.2472229,9.684082,3
292975600525010,-0.18232727,-0.21011353,9.670914,3
292975605468858,-0.19430542,-0.12512207,9.692459,3
292975610382188,-0.23739624,-0.2184906,9.65535,3
292975615295518,-0.22303772,-0.22688293,9.7140045,3
292975620239366,-0.25177002,-0.22209167,9.680496,3
292975625183213,-0.20028687,-0.14427185,9.6744995,3
292975630127061,-0.21105957,-0.15266418,9.718796,3
292975635070909,-0.24458313,-0.24482727,9.623032,3
292975639984239,-0.19311523,-0.21250916,9.711609,3
292975644897569,-0.1954956,-0.20054626,9.63739,3
292975649841416,-0.20626831,-0.12991333,9.620636,3
292975654785264,-0.23381042,-0.20173645,9.684082,3
292975659698594,-0.21226501,-0.26159668,9.680496,3
292975664642442,-0.1954956,-0.14787292,9.709213,3
292975669586289,-0.24099731,-0.17181396,9.690063,3
292975674499620,-0.20866394,-0.16941833,9.687668,3
292975679443467,-0.22064209,-0.21011353,9.702042,3
292975684356797,-0.2242279,-0.24482727,9.620636,3
292975689300645,-0.20149231,-0.114349365,9.657745,3
292975694244493,-0.26133728,-0.2029419,9.645767,3
292975699157823,-0.19909668,-0.22088623,9.688873,3
292975704101670,-0.21943665,-0.23165894,9.65654,3
292975709015000,-0.21466064,-0.17779541,9.703232,3
292975713958848,-0.20866394,-0.111953735,9.746323,3
292975718902696,-0.24458313,-0.2244873,9.633804,3
292975723816026,-0.22303772,-0.22328186,9.673309,3
292975728729356,-0.20986938,-0.22688293,9.708023,3
292975733673204,-0.18232727,-0.14906311,9.661331,3
292975738617051,-0.24937439,-0.15625,9.712814,3
292975743530381,-0.23500061,-0.2579956,9.660141,3
292975748474229,-0.17276001,-0.18258667,9.708023,3
292975753418077,-0.22782898,-0.15983582,9.646973,3
292975758361924,-0.22303772,-0.14787292,9.658936,3
292975763275254,-0.17755127,-0.20892334,9.706833,3
292975768219102,-0.18113708,-0.26039124,9.666122,3
292975773162950,-0.17755127,-0.15266418,9.690063,3
292975778076280,-0.22183228,-0.1670227,9.657745,3
292975783020127,-0.23500061,-0.19815063,9.6744995,3
292975787963975,-0.23860168,-0.24124146,9.678101,3
292975792877305,-0.2134552,-0.22688293,9.690063,3
292975797790635,-0.21466064,-0.114349365,9.71521,3
292975802734483,-0.26493835,-0.2137146,9.627823,3
292975807678331,-0.19190979,-0.21250916,9.640991,3
292975812622178,-0.22543335,-0.2184906,9.657745,3
292975817566026,-0.2242279,-0.15266418,9.699646,3
292975822479356,-0.21585083,-0.13710022,9.687668,3
292975827392686,-0.2242279,-0.24005127,9.648163,3
292975832336534,-0.19909668,-0.21611023,9.666122,3
292975837280381,-0.22662354,-0.17660522,9.693665,3
292975842224229,-0.22303772,-0.15625,9.682877,3
292975847137559,-0.17155457,-0.17539978,9.679291,3
292975852081407,-0.22543335,-0.26878357,9.627823,3
292975856994737,-0.20626831,-0.17300415,9.663727,3
292975861938584,-0.2421875,-0.18258667,9.717606,3
292975866882432,-0.22183228,-0.17660522,9.682877,3
292975871795762,-0.21705627,-0.2077179,9.680496,3
292975876709092,-0.21226501,-0.25680542,9.678101,3
292975881652940,-0.17874146,-0.12512207,9.708023,3
292975886596788,-0.23739624,-0.17300415,9.623032,3
292975891540635,-0.21585083,-0.22688293,9.705627,3
292975896484483,-0.21705627,-0.22328186,9.696045,3
292975901397813,-0.21824646,-0.21250916,9.615845,3
292975906341661,-0.2314148,-0.097595215,9.751114,3
292975911254991,-0.26612854,-0.21011353,9.676895,3
292975916198838,-0.1954956,-0.24961853,9.720001,3
292975921142686,-0.20388794,-0.21490479,9.717606,3
292975926086534,-0.22901917,-0.1742096,9.6744995,3
292975930999864,-0.19311523,-0.1742096,9.706833,3
292975935913194,-0.23620605,-0.25082397,9.65535,3
292975940857041,-0.17874146,-0.2137146,9.692459,3
292975945800889,-0.20986938,-0.16941833,9.691269,3
292975950744737,-0.23381042,-0.18258667,9.673309,3
292975955658067,-0.20388794,-0.20173645,9.71521,3
292975960601914,-0.23022461,-0.2831421,9.646973,3
292975965545762,-0.17874146,-0.14427185,9.662537,3
292975970459092,-0.21824646,-0.1454773,9.663727,3
292975975372422,-0.21943665,-0.2077179,9.69725,3
292975980316270,-0.21585083,-0.21131897,9.667328,3
292975985260118,-0.2242279,-0.2244873,9.658936,3
292975990203965,-0.18711853,-0.123931885,9.730774,3
292975995147813,-0.25535583,-0.22088623,9.681686,3
292976000061143,-0.21226501,-0.23765564,9.651764,3
292976005004991,-0.20866394,-0.21490479,9.685272,3
292976009918321,-0.23620605,-0.18737793,9.65654,3
292976014862168,-0.20028687,-0.12033081,9.693665,3
292976019806016,-0.23739624,-0.2532196,9.658936,3
292976024749864,-0.19430542,-0.24363708,9.678101,3
292976029663194,-0.2134552,-0.19934082,9.651764,3
292976034607041,-0.23739624,-0.16223145,9.603882,3
292976039520372,-0.20986938,-0.17060852,9.73555,3
292976044464219,-0.23620605,-0.27116394,9.65416,3
292976049408067,-0.1799469,-0.18977356,9.657745,3
292976054321397,-0.22183228,-0.15266418,9.69725,3
292976059265245,-0.23022461,-0.19216919,9.645767,3
292976064209092,-0.22183228,-0.21131897,9.706833,3
292976069122422,-0.24339294,-0.27716064,9.672104,3
292976074035752,-0.17515564,-0.1742096,9.7295685,3
292976078979600,-0.24339294,-0.15625,9.717606,3
292976083892930,-0.20986938,-0.2137146,9.688873,3
292976088836778,-0.20866394,-0.21969604,9.698441,3
292976093780625,-0.25416565,-0.2184906,9.633804,3
292976098724473,-0.1954956,-0.11793518,9.694855,3
292976103637803,-0.24816895,-0.2029419,9.684082,3
292976108581651,-0.1907196,-0.22927856,9.646973,3
292976113525498,-0.17874146,-0.19694519,9.709213,3
292976118469346,-0.23022461,-0.16941833,9.676895,3
292976123382676,-0.22782898,-0.12512207,9.670914,3
292976128326524,-0.25177002,-0.23884583,9.679291,3
292976133239854,-0.1907196,-0.26757812,9.705627,3
292976138183702,-0.1954956,-0.16583252,9.685272,3
292976143097032,-0.22303772,-0.18019104,9.676895,3
292976148040879,-0.18592834,-0.16941833,9.699646,3
292976152984727,-0.23620605,-0.26757812,9.668518,3
292976157898057,-0.20626831,-0.18138123,9.661331,3
292976162841905,-0.22303772,-0.12272644,9.703232,3
292976167755235,-0.21705627,-0.20652771,9.673309,3
292976172699082,-0.22303772,-0.23046875,9.696045,3
292976177612413,-0.2026825,-0.23165894,9.666122,3
292976182556260,-0.17036438,-0.119140625,9.688873,3
292976187500108,-0.2242279,-0.17900085,9.652954,3
292976192443956,-0.23381042,-0.2472229,9.679291,3
292976197357286,-0.17036438,-0.23526001,9.676895,3
292976202301133,-0.22543335,-0.16941833,9.629013,3
292976207244981,-0.15480042,-0.10597229,9.687668,3
292976212158311,-0.22303772,-0.22328186,9.648163,3
292976217102159,-0.22064209,-0.2472229,9.625427,3
292976222015489,-0.20626831,-0.16343689,9.704437,3
292976226959336,-0.23739624,-0.17660522,9.644577,3
292976231872666,-0.1907196,-0.15385437,9.667328,3
292976236816514,-0.21226501,-0.2532196,9.69725,3
292976241790879,-0.18832397,-0.19454956,9.667328,3
292976246704209,-0.19789124,-0.12632751,9.709213,3
292976251617539,-0.24937439,-0.1742096,9.644577,3
292976256561387,-0.20626831,-0.20173645,9.688873,3
292976261474717,-0.25535583,-0.27716064,9.663727,3
292976266418565,-0.21705627,-0.17181396,9.667328,3
292976271362413,-0.21705627,-0.123931885,9.669708,3
292976276306260,-0.22064209,-0.24363708,9.619431,3
292976281219590,-0.17276001,-0.2244873,9.690063,3
292976286163438,-0.21824646,-0.24005127,9.69725,3
292976291107286,-0.1954956,-0.14906311,9.673309,3
292976296051133,-0.23022461,-0.17539978,9.704437,3
292976300964463,-0.21705627,-0.2472229,9.688873,3
292976305908311,-0.19670105,-0.20054626,9.688873,3
292976310821641,-0.23260498,-0.17779541,9.660141,3
292976315765489,-0.2026825,-0.15145874,9.694855,3
292976320709336,-0.23260498,-0.24005127,9.7140045,3
292976325622666,-0.22782898,-0.25082397,9.681686,3
292976330566514,-0.2026825,-0.15504456,9.725983,3
292976335510362,-0.26612854,-0.15625,9.650558,3
292976340423692,-0.2134552,-0.15864563,9.673309,3
292976345367539,-0.23022461,-0.2651825,9.613449,3
292976350280870,-0.20986938,-0.23526001,9.613449,3
292976355194200,-0.20149231,-0.12512207,9.685272,3
292976360138047,-0.24577332,-0.20054626,9.63739,3
292976365081895,-0.20986938,-0.20413208,9.696045,3
292976370025743,-0.22901917,-0.2244873,9.686478,3
292976374969590,-0.18951416,-0.16343689,9.696045,3
292976379913438,-0.21466064,-0.14787292,9.71521,3
292976384826768,-0.21943665,-0.2472229,9.65416,3
292976389770616,-0.16796875,-0.18737793,9.737946,3
292976394683946,-0.2134552,-0.19815063,9.648163,3
292976399627793,-0.1954956,-0.119140625,9.690063,3
292976404541123,-0.22303772,-0.19815063,9.685272,3
292976409484971,-0.22064209,-0.26278687,9.663727,3
292976414428819,-0.20626831,-0.2029419,9.720001,3
292976419342149,-0.24099731,-0.17300415,9.629013,3
292976424285997,-0.18113708,-0.13710022,9.704437,3
292976429229844,-0.24458313,-0.2244873,9.670914,3
292976434143174,-0.19311523,-0.21131897,9.669708,3
292976439087022,-0.18592834,-0.119140625,9.723587,3
292976444000352,-0.2421875,-0.17539978,9.645767,3
292976448944200,-0.19190979,-0.20173645,9.666122,3
292976453888047,-0.20986938,-0.22807312,9.664932,3
292976458831895,-0.19789124,-0.20054626,9.693665,3
292976463775743,-0.20866394,-0.12991333,9.759491,3
292976468689073,-0.25177002,-0.21969604,9.651764,3
292976473632920,-0.18592834,-0.21490479,9.675705,3
292976478546250,-0.23381042,-0.20652771,9.687668,3
292976483459581,-0.19909668,-0.15026855,9.666122,3
292976488403428,-0.20626831,-0.17060852,9.731964,3
292976493347276,-0.25656128,-0.28074646,9.642181,3
292976498260606,-0.17755127,-0.2137146,9.706833,3
292976503204454,-0.2134552,-0.19934082,9.69725,3
292976508148301,-0.20388794,-0.1670227,9.65535,3
292976513092149,-0.22782898,-0.21250916,9.6744995,3
292976518005479,-0.20866394,-0.26159668,9.648163,3
292976522949327,-0.16796875,-0.1742096,9.673309,3
292976527862657,-0.22543335,-0.16223145,9.65416,3
292976532806504,-0.1847229,-0.18258667,9.687668,3
292976537750352,-0.20626831,-0.24124146,9.727173,3
292976542694200,-0.21824646,-0.22807312,9.722382,3
292976547638047,-0.19190979,-0.123931885,9.739151,3
292976552581895,-0.25535583,-0.22088623,9.649368,3
292976557495225,-0.19909668,-0.2077179,9.681686,3
292976562408555,-0.19909668,-0.2184906,9.690063,3
292976567321885,-0.20388794,-0.18856812,9.682877,3
292976572265733,-0.21105957,-0.12870789,9.685272,3
292976577209581,-0.24458313,-0.23165894,9.6302185,3
292976582122911,-0.19430542,-0.25082397,9.7164,3
292976587066758,-0.2134552,-0.22688293,9.673309,3
292976591980088,-0.18711853,-0.13949585,9.642181,3
292976596923936,-0.20388794,-0.16821289,9.711609,3
292976601837266,-0.20747375,-0.26878357,9.613449,3
292976606781114,-0.1954956,-0.18138123,9.680496,3
292976611724961,-0.2709198,-0.14427185,9.666122,3
292976616638291,-0.23381042,-0.15983582,9.648163,3
292976621582139,-0.22543335,-0.22088623,9.685272,3
292976626495469,-0.21585083,-0.2759552,9.644577,3
292976631439317,-0.20149231,-0.15864563,9.700836,3
292976636383164,-0.22662354,-0.15744019,9.662537,3
292976641327012,-0.22662354,-0.19815063,9.644577,3
292976646270860,-0.20626831,-0.27955627,9.6349945,3
292976651184190,-0.1907196,-0.24482727,9.627823,3
292976656128038,-0.18592834,-0.11553955,9.731964,3
292976661071885,-0.24937439,-0.20532227,9.640991,3
292976666015733,-0.1954956,-0.20413208,9.704437,3
292976670929063,-0.21585083,-0.21611023,9.720001,3
292976675872911,-0.20507812,-0.1742096,9.693665,3
292976680786241,-0.17874146,-0.1454773,9.7164,3
292976685699571,-0.21466064,-0.2639923,9.6744995,3
292976690643418,-0.19190979,-0.21969604,9.717606,3
292976695587266,-0.19670105,-0.19815063,9.699646,3
292976700531114,-0.1954956,-0.15625,9.6302185,3
292976705474961,-0.21585083,-0.18138123,9.723587,3
292976710388291,-0.21943665,-0.27835083,9.609863,3
292976715332139,-0.18353271,-0.21611023,9.679291,3
292976720245469,-0.22303772,-0.15864563,9.675705,3
292976725189317,-0.20507812,-0.19216919,9.611053,3
292976730133164,-0.20149231,-0.22209167,9.702042,3
292976735077012,-0.24697876,-0.24363708,9.65535,3
292976739990342,-0.19789124,-0.14187622,9.705627,3
292976744934190,-0.23022461,-0.17779541,9.648163,3
292976749878038,-0.21824646,-0.2029419,9.646973,3
292976754791368,-0.2026825,-0.2532196,9.73436,3
292976759735215,-0.21226501,-0.22807312,9.678101,3
292976764648545,-0.17155457,-0.123931885,9.699646,3
292976769561875,-0.2421875,-0.2472229,9.640991,3
292976774505723,-0.2026825,-0.24842834,9.652954,3
292976779449571,-0.1907196,-0.22209167,9.681686,3
292976784393418,-0.22183228,-0.18977356,9.672104,3
292976789337266,-0.21585083,-0.15385437,9.667328,3
292976794250596,-0.2242279,-0.2544098,9.615845,3
292976799194444,-0.17515564,-0.19815063,9.670914,3
292976804138291,-0.21226501,-0.17060852,9.73436,3
292976809051622,-0.23979187,-0.19216919,9.676895,3
292976813964952,-0.22303772,-0.18138123,9.643387,3
292976818908799,-0.24099731,-0.27716064,9.579926,3
292976823822129,-0.18592834,-0.17900085,9.773865,3
292976828765977,-0.2134552,-0.14787292,9.720001,3
292976833679307,-0.23739624,-0.20532227,9.643387,3
292976838623155,-0.21943665,-0.2244873,9.676895,3
292976843536485,-0.20626831,-0.22688293,9.704437,3
292976848480332,-0.1954956,-0.10118103,9.740341,3
292976853424180,-0.23381042,-0.17660522,9.673309,3
292976858368028,-0.2134552,-0.21011353,9.620636,3
292976863311875,-0.21824646,-0.23405457,9.731964,3
292976868225206,-0.21705627,-0.21250916,9.664932,3
292976873169053,-0.20028687,-0.11315918,9.640991,3
292976878112901,-0.23860168,-0.22328186,9.65416,3
292976883026231,-0.18592834,-0.2532196,9.6744995,3
292976887939561,-0.19190979,-0.2137146,9.718796,3
292976892883409,-0.20866394,-0.17539978,9.65535,3
292976897827256,-0.18113708,-0.14187622,9.633804,3
292976902740586,-0.2529602,-0.26878357,9.55838,3
292976907684434,-0.19190979,-0.2077179,9.710419,3
292976912597764,-0.20507812,-0.16343689,9.749924,3
292976917541612,-0.23620605,-0.19335938,9.633804,3
292976922485459,-0.18832397,-0.2077179,9.6302185,3
292976927429307,-0.22064209,-0.24603271,9.706833,3
292976932342637,-0.18353271,-0.17060852,9.743942,3
292976937286485,-0.22782898,-0.15983582,9.662537,3
292976942199815,-0.21585083,-0.20652771,9.581131,3
292976947113145,-0.21943665,-0.23405457,9.668518,3
292976952056993,-0.22782898,-0.23405457,9.65416,3
292976957000840,-0.20388794,-0.121536255,9.703232,3
292976961914170,-0.21824646,-0.16941833,9.63739,3
292976966858018,-0.19190979,-0.24363708,9.669708,3
292976971801866,-0.20747375,-0.21011353,9.730774,3
292976976715196,-0.22183228,-0.18856812,9.640991,3
292976981659043,-0.21105957,-0.14187622,9.694855,3
292976986572373,-0.23979187,-0.25201416,9.651764,3
292976991516221,-0.18832397,-0.24482727,9.688873,3
292976996460069,-0.20626831,-0.18977356,9.694855,3
292977001403916,-0.2314148,-0.16104126,9.63739,3
292977006347764,-0.1847229,-0.16462708,9.651764,3
292977011261094,-0.25177002,-0.2759552,9.679291,3
292977016204942,-0.22183228,-0.195755,9.698441,3
292977021118272,-0.21705627,-0.16223145,9.679291,3
292977026062120,-0.24099731,-0.18856812,9.651764,3
292977031005967,-0.19909668,-0.21131897,9.681686,3
292977035919297,-0.22064209,-0.27955627,9.692459,3
292977040863145,-0.17874146,-0.14187622,9.676895,3
292977045806993,-0.2421875,-0.15145874,9.631409,3
292977050720323,-0.23620605,-0.2077179,9.666122,3
292977055664170,-0.19670105,-0.2364502,9.700836,3
292977060608018,-0.2134552,-0.21250916,9.625427,3
292977065521348,-0.18832397,-0.1275177,9.662537,3
292977070465196,-0.24099731,-0.19335938,9.650558,3
292977075378526,-0.21824646,-0.23765564,9.684082,3
292977080322373,-0.22303772,-0.19335938,9.722382,3
292977085235704,-0.22543335,-0.18258667,9.675705,3
292977090179551,-0.18592834,-0.15266418,9.737946,3
292977095123399,-0.25056458,-0.24961853,9.679291,3
292977100067247,-0.19670105,-0.23046875,9.667328,3
292977105011094,-0.19430542,-0.16343689,9.77626,3
292977109924424,-0.2134552,-0.17300415,9.661331,3
292977114868272,-0.20866394,-0.19335938,9.675705,3
292977119781602,-0.24697876,-0.27955627,9.669708,3
292977124725450,-0.18832397,-0.20173645,9.733154,3
292977129638780,-0.20388794,-0.16343689,9.704437,3
292977134582627,-0.23860168,-0.18737793,9.623032,3
292977139526475,-0.21585083,-0.19815063,9.668518,3
292977144439805,-0.23260498,-0.2472229,9.664932,3
292977149383653,-0.1907196,-0.15625,9.670914,3
292977154327500,-0.2314148,-0.16343689,9.639786,3
292977159240831,-0.22064209,-0.24005127,9.6349945,3
292977164184678,-0.21705627,-0.2077179,9.755905,3
292977169098008,-0.24339294,-0.20652771,9.684082,3
292977174011338,-0.20388794,-0.12272644,9.682877,3
292977178955186,-0.23739624,-0.21611023,9.686478,3
292977183929551,-0.23260498,-0.26638794,9.684082,3
292977188873399,-0.2242279,-0.17539978,9.660141,3
292977193817247,-0.22901917,-0.15983582,9.690063,3
292977198730577,-0.21466064,-0.16583252,9.725983,3
292977203643907,-0.23022461,-0.28074646,9.71521,3
292977208587754,-0.20747375,-0.23165894,9.681686,3
292977213501084,-0.20986938,-0.14906311,9.686478,3
292977218444932,-0.22543335,-0.18617249,9.6362,3
292977223358262,-0.19430542,-0.21011353,9.661331,3
292977228302110,-0.25535583,-0.26159668,9.658936,3
292977233215440,-0.19909668,-0.19454956,9.698441,3
292977238128770,-0.19430542,-0.16223145,9.690063,3
292977243072618,-0.2816925,-0.23526001,9.6349945,3
292977248016465,-0.1954956,-0.24482727,9.710419,3
292977252960313,-0.21466064,-0.2544098,9.681686,3
292977257873643,-0.18232727,-0.13470459,9.682877,3
292977262817491,-0.2242279,-0.17539978,9.700836,3
292977267761338,-0.21105957,-0.2759552,9.678101,3
292977272674668,-0.20388794,-0.23286438,9.742737,3
292977277618516,-0.20626831,-0.16343689,9.690063,3
292977282562364,-0.19670105,-0.13349915,9.65654,3
292977287506211,-0.25177002,-0.22688293,9.658936,3
292977292419541,-0.24339294,-0.26638794,9.649368,3
292977297332872,-0.16796875,-0.13470459,9.708023,3
292977302276719,-0.20747375,-0.1670227,9.658936,3
292977307190049,-0.18592834,-0.18138123,9.643387,3
292977312133897,-0.24697876,-0.26638794,9.661331,3
292977317077745,-0.20149231,-0.20532227,9.724777,3
292977321991075,-0.2134552,-0.11793518,9.688873,3
292977326934922,-0.22782898,-0.21250916,9.607468,3
292977331878770,-0.18113708,-0.2137146,9.678101,3
292977336822618,-0.22901917,-0.23046875,9.700836,3
292977341735948,-0.17874146,-0.17060852,9.694855,3
292977346679795,-0.21824646,-0.14068604,9.690063,3
292977351623643,-0.24816895,-0.24363708,9.643387,3
292977356567491,-0.20388794,-0.20892334,9.670914,3
292977361511338,-0.22662354,-0.20532227,9.660141,3
292977366455186,-0.20626831,-0.13949585,9.662537,3
292977371368516,-0.21105957,-0.17779541,9.685272,3
292977376312364,-0.21943665,-0.28433228,9.646973,3
292977381256211,-0.19430542,-0.17300415,9.71521,3
292977386169541,-0.22064209,-0.15385437,9.661331,3
292977391113389,-0.19311523,-0.14666748,9.678101,3
292977396026719,-0.22662354,-0.23526001,9.627823,3
292977400970567,-0.20388794,-0.2532196,9.658936,3
292977405914414,-0.16078186,-0.14906311,9.700836,3
292977410827745,-0.23381042,-0.15983582,9.633804,3
292977415771592,-0.22662354,-0.17660522,9.675705,3
292977420684922,-0.25656128,-0.24961853,9.710419,3
292977425628770,-0.19430542,-0.18617249,9.694855,3
292977430572618,-0.1954956,-0.11553955,9.682877,3
292977435516465,-0.26733398,-0.20054626,9.6302185,3
292977440429795,-0.18832397,-0.22088623,9.706833,3
292977445373643,-0.21105957,-0.2424469,9.69725,3
292977450286973,-0.19789124,-0.1742096,9.676895,3
292977455230821,-0.21943665,-0.1742096,9.657745,3
292977460174668,-0.23979187,-0.2759552,9.645767,3
292977465087998,-0.19670105,-0.21131897,9.740341,3
292977470031846,-0.22303772,-0.19096375,9.686478,3
292977474975694,-0.20866394,-0.14666748,9.667328,3
292977479889024,-0.21943665,-0.2029419,9.661331,3
292977484802354,-0.21824646,-0.28193665,9.650558,3
292977489746202,-0.17634583,-0.15625,9.7164,3
292977494690049,-0.23739624,-0.17300415,9.657745,3
292977499633897,-0.23860168,-0.17539978,9.680496,3
292977504547227,-0.2242279,-0.2532196,9.709213,3
292977509491075,-0.20507812,-0.24961853,9.672104,3
292977514404405,-0.19190979,-0.14187622,9.690063,3
292977519317735,-0.22662354,-0.21611023,9.640991,3
292977524261582,-0.1907196,-0.21611023,9.651764,3
292977529205430,-0.2601471,-0.25920105,9.463821,3
292977534118760,-0.2314148,-0.17779541,9.433884,3
292977539062608,-0.24339294,-0.16583252,9.922302,3
292977543975938,-0.20388794,-0.24842834,9.854065,3
292977548919786,-0.092544556,-0.22088623,9.743942,3
292977553833116,-0.25416565,-0.16223145,9.523666,3
292977558776963,-0.26852417,-0.15504456,9.572754,3
292977563720811,-0.20626831,-0.16821289,9.696045,3
292977568664659,-0.25416565,-0.2867279,9.633804,3
292977573577989,-0.1954956,-0.19454956,9.625427,3
292977578521836,-0.19311523,-0.14666748,9.627823,3
292977583435166,-0.18711853,-0.15983582,9.646973,3
292977588379014,-0.20507812,-0.22688293,9.761887,3
292977593322862,-0.22901917,-0.2651825,9.784637,3
292977598266709,-0.18592834,-0.12870789,9.87561,3
292977603180039,-0.19789124,-0.12991333,9.789429,3
292977608123887,-0.19430542,-0.19096375,9.757111,3
292977613067735,-0.21226501,-0.25561523,9.81456,3
292977617981065,-0.19670105,-0.22567749,9.759491,3
292977622924913,-0.18592834,-0.11315918,9.728378,3
292977627838243,-0.23979187,-0.2184906,9.664932,3
292977632782090,-0.1954956,-0.2364502,9.6349945,3
292977637695420,-0.20028687,-0.24842834,9.657745,3
292977642639268,-0.22303772,-0.1849823,9.631409,3
292977647583116,-0.2134552,-0.12870789,9.667328,3
292977652496446,-0.2529602,-0.26039124,9.613449,3
292977657409776,-0.2026825,-0.23405457,9.663727,3
292977662353623,-0.17874146,-0.17060852,9.65535,3
292977667297471,-0.21105957,-0.1742096,9.651764,3
292977672241319,-0.21466064,-0.20532227,9.650558,3
292977677154649,-0.1847229,-0.27955627,9.600281,3
292977682098497,-0.17874146,-0.20413208,9.650558,3
292977687042344,-0.27211,-0.15864563,9.638596,3
292977691955674,-0.22901917,-0.18977356,9.658936,3
292977696899522,-0.22064209,-0.21011353,9.670914,3
292977701812852,-0.22662354,-0.24842834,9.648163,3
292977706756700,-0.18711853,-0.15864563,9.739151,3
292977711700547,-0.2134552,-0.2029419,9.736755,3
292977716613877,-0.1847229,-0.23046875,9.673309,3
292977721557725,-0.22183228,-0.22567749,9.712814,3
292977726471055,-0.21226501,-0.20413208,9.669708,3
292977731414903,-0.1907196,-0.11315918,9.709213,3
292977736358750,-0.23620605,-0.26159668,9.678101,3
292977741302598,-0.1799469,-0.23286438,9.694855,3
292977746246446,-0.20747375,-0.20892334,9.680496,3
292977751159776,-0.21824646,-0.18737793,9.643387,3
292977756103623,-0.23022461,-0.1670227,9.708023,3
292977761047471,-0.25894165,-0.2424469,9.614655,3
292977765960801,-0.18353271,-0.19454956,9.640991,3
292977770904649,-0.20747375,-0.14308167,9.6744995,3
292977775848497,-0.22901917,-0.17660522,9.6302185,3
292977780761827,-0.21943665,-0.2184906,9.686478,3
292977785675157,-0.20626831,-0.28433228,9.658936,3
292977790619004,-0.15838623,-0.15504456,9.7140045,3
292977795562852,-0.23979187,-0.15864563,9.676895,3
292977800506700,-0.22662354,-0.21611023,9.638596,3
292977805450547,-0.2134552,-0.2424469,9.700836,3
292977810363877,-0.2242279,-0.21730042,9.648163,3
292977815307725,-0.21466064,-0.12033081,9.705627,3
292977820221055,-0.24458313,-0.21131897,9.69725,3
292977825164903,-0.2134552,-0.22807312,9.678101,3
292977830108750,-0.21824646,-0.2184906,9.755905,3
292977835052598,-0.22782898,-0.1742096,9.65654,3
292977839965928,-0.20388794,-0.123931885,9.643387,3
292977844909776,-0.2637329,-0.2544098,9.644577,3
292977849823106,-0.19909668,-0.2544098,9.6302185,3
292977854766954,-0.20028687,-0.1670227,9.705627,3
292977859680284,-0.19909668,-0.17300415,9.680496,3
292977864624131,-0.21466064,-0.17060852,9.667328,3
292977869567979,-0.23500061,-0.28912354,9.650558,3
292977874511827,-0.17515564,-0.18617249,9.723587,3
292977879455674,-0.22901917,-0.15145874,9.684082,3
292977884399522,-0.23022461,-0.20652771,9.666122,3
292977889312852,-0.2026825,-0.21131897,9.698441,3
292977894256700,-0.22303772,-0.26039124,9.664932,3
292977899200547,-0.16796875,-0.14906311,9.708023,3
292977904113877,-0.22543335,-0.14906311,9.676895,3
292977909057725,-0.2242279,-0.26039124,9.663727,3
292977913971055,-0.21226501,-0.23526001,9.680496,3
292977918914903,-0.21105957,-0.21131897,9.680496,3
292977923858750,-0.21585083,-0.13470459,9.696045,3
292977928772081,-0.25775146,-0.2184906,9.660141,3
292977933685411,-0.21105957,-0.26159668,9.619431,3
292977938629258,-0.21705627,-0.2029419,9.662537,3
292977943542588,-0.24458313,-0.1849823,9.650558,3
292977948486436,-0.21824646,-0.14906311,9.681686,3
292977953430284,-0.25056458,-0.2639923,9.658936,3
292977958343614,-0.19909668,-0.23046875,9.670914,3
292977963287461,-0.20507812,-0.15026855,9.693665,3
292977968231309,-0.24816895,-0.18258667,9.673309,3
292977973144639,-0.20028687,-0.21131897,9.649368,3
292977978088487,-0.21705627,-0.274765,9.650558,3
292977983032334,-0.20149231,-0.19815063,9.69725,3
292977987976182,-0.23260498,-0.13230896,9.733154,3
292977992889512,-0.25416565,-0.21490479,9.662537,3
