t;x;y;z;a
292016971343360;-0.28050232;-0.20054626;9.675705;3
292016976287207;-0.2924652;-0.20173645;9.694855;3
292016981231055;-0.28050232;-0.15744019;9.773865;3
292016986174903;-0.27571106;-0.23765564;9.785828;3
292016991118750;-0.2314148;-0.17779541;9.8480835;3
292016996062598;-0.27929688;-0.20054626;9.7690735;3
292017001006446;-0.27690125;-0.16462708;9.7164;3
292017005950293;-0.24577332;-0.18737793;9.749924;3
292017010863623;-0.23500061;-0.22209167;9.717606;3
292017015807471;-0.22662354;-0.1275177;9.7295685;3
292017020751319;-0.29006958;-0.18617249;9.692459;3
292017025664649;-0.25056458;-0.20173645;9.723587;3
292017030608496;-0.26133728;-0.18019104;9.745132;3
292017035552344;-0.28648376;-0.2077179;9.718796;3
292017040496192;-0.25177002;-0.13349915;9.712814;3
292017045440039;-0.2781067;-0.2137146;9.658936;3
292017050383887;-0.24458313;-0.20413208;9.629013;3
292017055297217;-0.27571106;-0.16462708;9.629013;3
292017060241065;-0.27450562;-0.2077179;9.579926;3
292017065184912;-0.25535583;-0.18377686;9.670914;3
292017070128760;-0.31521606;-0.24603271;9.649368;3
292017075072608;-0.24458313;-0.16462708;9.702042;3
292017079985938;-0.26612854;-0.1742096;9.658936;3
292017084929785;-0.31640625;-0.20892334;9.607468;3
292017089843115;-0.26133728;-0.15145874;9.650558;3
292017094786963;-0.30323792;-0.21730042;9.600281;3
292017099730811;-0.26254272;-0.13949585;9.646973;3
292017104674658;-0.26852417;-0.16343689;9.698441;3
292017109618506;-0.27211;-0.19454956;9.650558;3
292017114562354;-0.23381042;-0.17660522;9.771469;3
292017119506201;-0.29367065;-0.18856812;9.693665;3
292017124450049;-0.27331543;-0.123931885;9.767883;3
292017129393897;-0.30204773;-0.18617249;9.743942;3
292017134307227;-0.27571106;-0.18856812;9.703232;3
292017139251074;-0.30204773;-0.15864563;9.710419;3
292017144164404;-0.311615;-0.20413208;9.55719;3
292017149108252;-0.25056458;-0.17300415;9.602676;3
292017154052100;-0.26852417;-0.23046875;9.6302185;3
292017158965430;-0.2601471;-0.1849823;9.669708;3
292017163909278;-0.26493835;-0.15026855;9.748718;3
292017168822608;-0.29725647;-0.22807312;9.694855;3
292017173766455;-0.22543335;-0.18019104;9.690063;3
292017178710303;-0.26133728;-0.21131897;9.668518;3
292017183654151;-0.22543335;-0.15145874;9.745132;3
292017188567481;-0.25656128;-0.15744019;9.757111;3
292017193511328;-0.2697296;-0.19335938;9.691269;3
292017198455176;-0.23739624;-0.16343689;9.737946;3
292017203399024;-0.2828827;-0.20532227;9.700836;3
292017208342871;-0.23860168;-0.10597229;9.687668;3
292017213256201;-0.28050232;-0.17779541;9.696045;3
292017218169531;-0.2781067;-0.21011353;9.684082;3
292017223113379;-0.25656128;-0.13589478;9.702042;3
292017228057227;-0.29725647;-0.14666748;9.646973;3
292017233001074;-0.26852417;-0.14308167;9.703232;3
292017237914404;-0.29605103;-0.2029419;9.703232;3
292017242858252;-0.29127502;-0.18617249;9.711609;3
292017247802100;-0.2697296;-0.107162476;9.752319;3
292017252715430;-0.30802917;-0.19335938;9.658936;3
292017257659278;-0.24937439;-0.17539978;9.687668;3
292017262603125;-0.26493835;-0.23286438;9.691269;3
292017267546973;-0.25775146;-0.18019104;9.648163;3
292017272490821;-0.27571106;-0.13589478;9.7140045;3
292017277404151;-0.27331543;-0.2029419;9.685272;3
292017282347998;-0.22064209;-0.14427185;9.763092;3
292017287291846;-0.2888794;-0.18258667;9.727173;3
292017292205176;-0.25775146;-0.12632751;9.724777;3
292017297149024;-0.26254272;-0.1670227;9.7164;3
292017302062354;-0.28050232;-0.21969604;9.639786;3
292017307006201;-0.23979187;-0.121536255;9.686478;3
292017311950049;-0.29605103;-0.18258667;9.607468;3
292017316863379;-0.25416565;-0.20054626;9.596695;3
292017321807227;-0.26254272;-0.23526001;9.614655;3
292017326720557;-0.2781067;-0.2029419;9.614655;3
292017331664404;-0.23979187;-0.11553955;9.669708;3
292017336608252;-0.3319702;-0.23046875;9.7140045;3
292017341521582;-0.24458313;-0.16821289;9.708023;3
292017346465430;-0.2816925;-0.15145874;9.672104;3
292017351378760;-0.27450562;-0.1849823;9.624222;3
292017356322608;-0.24458313;-0.15744019;9.657745;3
292017361266455;-0.27690125;-0.24482727;9.642181;3
292017366210303;-0.25056458;-0.13710022;9.678101;3
292017371123633;-0.30563354;-0.18138123;9.684082;3
292017376097998;-0.27929688;-0.17779541;9.684082;3
292017381011328;-0.23620605;-0.17300415;9.645767;3
292017385924658;-0.32478333;-0.24363708;9.356079;3
292017390868506;-0.28648376;-0.13110352;9.662537;3
292017395812354;-0.2816925;-0.14666748;9.959412;3
292017400756201;-0.19190979;-0.16941833;9.982162;3
292017405669531;-0.25056458;-0.1849823;9.686478;3
292017410613379;-0.33078003;-0.20892334;9.374039;3
292017415557227;-0.2828827;-0.12991333;9.529648;3
292017420470557;-0.27690125;-0.20173645;9.675705;3
292017425383887;-0.23260498;-0.17060852;9.778656;3
292017430358252;-0.29127502;-0.18138123;9.764282;3
292017435271582;-0.2781067;-0.14666748;9.7535095;3
292017440215430;-0.25056458;-0.119140625;9.651764;3
292017445128760;-0.346344;-0.21611023;9.453033;3
292017450072608;-0.20626831;-0.14187622;9.746323;3
292017455016455;-0.23381042;-0.14906311;9.87442;3
292017459960303;-0.25775146;-0.19934082;9.81456;3
292017464873633;-0.28767395;-0.14187622;9.5907135;3
292017469817481;-0.28408813;-0.16343689;9.32016;3
292017474761328;-0.24937439;-0.11793518;9.493744;3
292017479674658;-0.30563354;-0.16583252;9.541626;3
292017484618506;-0.2242279;-0.15145874;9.673309;3
292017489531836;-0.23381042;-0.21611023;9.810974;3
292017494475684;-0.24577332;-0.18617249;9.916321;3
292017499419531;-0.24937439;-0.11315918;9.815765;3
292017504332862;-0.27571106;-0.19454956;9.700836;3
292017509276709;-0.23620605;-0.21011353;9.708023;3
292017514220557;-0.24816895;-0.15504456;9.73436;3
292017519133887;-0.28408813;-0.18019104;9.664932;3
292017524077735;-0.2637329;-0.1275177;9.752319;3
292017529021582;-0.2529602;-0.2137146;9.648163;3
292017533965430;-0.2697296;-0.12991333;9.633804;3
292017538878760;-0.2924652;-0.15385437;9.650558;3
292017543822608;-0.26493835;-0.1849823;9.504517;3
292017548766455;-0.25535583;-0.15625;9.607468;3
292017553710303;-0.3104248;-0.2184906;9.804993;3
292017558654151;-0.22183228;-0.14308167;9.802597;3
292017563567481;-0.22782898;-0.12991333;9.681686;3
292017568511328;-0.27690125;-0.20054626;9.682877;3
292017573424658;-0.2781067;-0.15026855;9.83252;3
292017578368506;-0.3104248;-0.20054626;9.743942;3
292017583312354;-0.18711853;-0.1670227;9.718796;3
292017588256201;-0.25056458;-0.17300415;9.670914;3
292017593169531;-0.34394836;-0.2867279;9.79422;3
292017598113379;-0.52589417;-0.5596771;9.8480835;3
292017603057227;-0.8993988;-0.8972473;9.535645;3
292017607970557;-1.1364288;-1.2288513;9.602676;3
292017612914404;-1.0969238;-1.3760986;9.79422;3
292017617858252;-0.885025;-1.2084961;9.777451;3
292017622771582;-0.58695984;-0.8218384;9.777451;3
292017627715430;-0.48280334;-0.52256775;9.830124;3
292017632659278;-0.41696167;-0.48783875;9.849274;3
292017637572608;-0.36549377;-0.44833374;9.807388;3
292017642485938;-0.29605103;-0.3944702;9.645767;3
292017647429785;-0.1559906;-0.35017395;9.627823;3
292017652373633;0.01638794;-0.25561523;9.603882;3
292017657286963;0.118133545;-0.049713135;9.593094;3
292017662230811;0.25460815;0.13224792;9.522476;3
292017667174658;0.3108673;0.26753235;9.480576;3
292017672118506;0.15644836;0.31781006;9.725983;3
292017677062354;-0.020721436;0.17774963;9.739151;3
292017681975684;-0.11289978;-0.083221436;9.640991;3
292017686889014;-0.08177185;-0.36813354;9.47937;3
292017691832862;-0.013549805;-0.6255188;9.445862;3
292017696776709;0.041519165;-0.7919159;9.554794;3
292017701720557;0.10496521;-0.9906311;9.869629;3
292017706664404;0.13369751;-1.2695465;10.159332;3
292017711608252;0.3360138;-1.5388947;10.003708;3
292017716521582;0.5921936;-1.615509;9.691269;3
292017721434912;0.80049133;-1.483841;9.700836;3
292017726378760;0.80049133;-1.1067505;10.165314;3
292017731322608;0.7394409;-0.6769867;10.398743;3
292017736266455;0.63049316;-0.34777832;10.335297;3
292017741179785;0.3587494;-0.052093506;10.156937;3
292017746123633;0.067855835;0.28668213;9.759491;3
292017751067481;-0.21226501;0.55003357;9.502121;3
292017756011328;-0.55822754;0.6601715;9.293823;3
292017760924658;-0.97480774;0.53208923;9.315369;3
292017765837988;-1.4237213;0.24597168;9.389587;3
292017770781836;-1.6906738;-0.11553955;9.402756;3
292017775725684;-1.7014618;-0.25082397;9.451843;3
292017780669531;-1.5410461;-0.2424469;9.708023;3
292017785613379;-1.3231659;-0.17300415;9.989334;3
292017790557227;-1.1208649;-0.17181396;9.949844;3
292017795470557;-1.0406494;-0.29510498;10.180878;3
292017800414404;-0.98080444;-0.5022125;10.557968;3
292017805327735;-0.7449646;-0.68536377;10.653732;3
292017810271582;-0.548645;-0.8038788;10.695633;3
292017815184912;-0.49597168;-0.9295807;10.472977;3
292017820128760;-0.5630188;-0.94514465;10.215591;3
292017825103125;-0.6156769;-0.8170471;10.277847;3
292017830046973;-0.722229;-0.73205566;10.608246;3
292017834990821;-0.7629242;-0.73924255;10.854843;3
292017839904151;-0.78567505;-0.6374817;10.966171;3
292017844817481;-0.81440735;-0.47827148;11.370789;3
292017849730811;-0.7952423;-0.274765;11.251083;3
292017854674658;-0.35830688;-0.16821289;8.403183;3
292017859618506;-0.099731445;-0.090408325;5.641464;3
292017864531836;-1.484787;0.0065612793;9.652954;3
292017869475684;-1.247757;-0.13949585;8.870056;3
292017874419531;-1.326767;-0.6338959;7.9028015;3
292017879332862;-1.797226;-0.863739;9.599091;3
292017884276709;-1.3531036;-0.9331665;9.043625;3
292017889220557;-1.4189453;-0.947525;9.225586;3
292017894133887;-1.4716187;-0.9834442;9.204041;3
292017899077735;-1.6691284;-1.0492859;9.486557;3
292017903991065;-1.7098389;-0.8924713;9.822937;3
292017908934912;-1.5518188;-0.52256775;9.79422;3
292017913878760;-1.623642;-0.05569458;9.587112;3
292017918792090;-1.876236;0.007751465;9.673309;3
292017923735938;-1.9432678;-0.28074646;9.664932;3
292017928679785;-1.7744751;-0.35377502;9.243546;3
292017933623633;-1.7158203;-0.3262329;9.092712;3
292017938567481;-1.8726349;-0.35855103;9.192078;3
292017943480811;-1.9696045;-0.43876648;9.527267;3
292017948424658;-1.8259583;-0.57403564;9.544022;3
292017953368506;-1.7469482;-0.82662964;9.182495;3
292017958281836;-1.8032074;-1.1462555;8.82576;3
292017963225684;-1.8044128;-1.3641205;8.715622;3
292017968169531;-1.7780762;-1.5185547;9.000534;3
292017973082862;-1.7936249;-1.5137634;9.262695;3
292017978026709;-1.7912445;-1.2839203;9.402756;3
292017982970557;-1.8247528;-1.0839996;9.36087;3
292017987914404;-1.8810272;-0.89964294;9.30101;3
292017992858252;-1.8929901;-0.8278198;9.335724;3
292017997802100;-1.8702393;-0.84936523;9.3776245;3
292018002715430;-1.7469482;-0.918808;9.425507;3
292018007659278;-1.647583;-1.1282959;9.195663;3
292018012603125;-1.544632;-1.3521576;8.652176;3
292018017546973;-1.5554047;-1.5448914;8.241577;3
292018022490821;-1.5901184;-1.6298828;8.223618;3
292018027434668;-1.4979401;-1.6286774;8.273895;3
292018032378516;-1.3303528;-1.4958038;8.437897;3
292018037322363;-1.2034607;-1.413208;8.700058;3
292018042235694;-1.0071411;-1.4072266;8.895187;3
292018047179541;-0.89341736;-1.4658813;9.078354;3
292018052123389;-0.8239746;-1.5496674;9.38002;3
292018057036719;-0.73898315;-1.6562195;9.585922;3
292018061980567;-0.68032837;-1.7268524;9.941452;3
292018066924414;-0.6791382;-1.7687378;10.20961;3
292018071868262;-0.6683502;-1.859726;10.259888;3
292018076812110;-0.8048248;-1.923172;10.241928;3
292018081755957;-0.99876404;-1.9746399;10.231155;3
292018086699805;-1.2848663;-2.0512543;10.123413;3
292018091613135;-1.5757599;-2.105133;10.024063;3
292018096556983;-1.6068878;-2.1613922;9.886398;3
292018101500830;-1.3231659;-2.251175;9.364456;3
292018106444678;-0.96643066;-2.3050385;8.698868;3
292018111388526;-0.69828796;-2.3553162;8.260727;3
292018116332373;-0.59413147;-2.2763214;8.243973;3
292018121245703;-0.5378723;-2.1230927;8.4175415;3
292018126189551;-0.40618896;-1.9806366;8.713226;3
292018131133399;-0.41577148;-1.8214111;9.029266;3
292018136077246;-0.39900208;-1.8525391;9.222;3
292018140990576;-0.42414856;-1.9100037;9.286636;3
292018145934424;-0.5163269;-1.9794312;9.16214;3
292018150878272;-0.63124084;-2.0392914;9.448257;3
292018155822119;-0.8455353;-1.9315491;9.730774;3
292018160735449;-0.8419342;-1.7388153;9.989334;3
292018165709815;-0.6635742;-1.5867767;10.0659485;3
292018170653662;-0.32478333;-1.5496674;9.791824;3
292018175597510;-0.13565063;-1.6442413;10.155731;3
292018180541358;-0.38464355;-1.8932495;10.707596;3
292018185485205;-0.58096313;-2.1709747;10.828506;3
292018190429053;-0.7198334;-2.2068787;10.455017;3
292018195372901;-1.0933228;-2.1865387;10.186859;3
292018200286231;-1.5302734;-2.085968;10.153351;3
292018205230078;-1.7337799;-1.9590759;9.8085785;3
292018210173926;-1.9061584;-1.9506989;9.593094;3
292018215117774;-2.0330505;-1.9638672;9.87323;3
292018220031104;-2.07016;-1.9961853;9.974976;3
292018224974951;-1.9013672;-2.0309143;9.629013;3
292018229918799;-1.6679382;-1.9423218;9.321365;3
292018234862647;-1.465622;-1.8549347;9.268692;3
292018239775977;-1.3542938;-1.8393707;9.312973;3
292018244719824;-1.192688;-1.8669128;9.453033;3
292018249663672;-0.8622894;-1.9938049;9.510498;3
292018254607520;-0.4361267;-2.263153;9.16214;3
292018259551367;-0.16317749;-2.5564423;8.704849;3
292018264464697;-0.13684082;-2.5289001;8.230804;3
292018269408545;-0.23500061;-2.3122253;7.979416;3
292018274352393;-0.14163208;-2.05365;7.91716;3
292018279296240;0.094192505;-1.7926788;8.078766;3
292018284240088;0.3467865;-1.6957245;8.510925;3
292018289183936;0.47128296;-1.6873474;9.036453;3
292018294127783;0.40065002;-1.8058472;9.437485;3
292018299071631;0.22229004;-1.9842224;9.485367;3
292018304015479;-0.047058105;-2.13266;9.39917;3
292018308928809;-0.16677856;-2.180542;9.158554;3
292018313872656;-0.18832397;-2.0847778;9.04483;3
292018318816504;-0.30204773;-2.141037;9.328537;3
292018323760352;-0.38105774;-2.2391968;9.541626;3
292018328704199;-0.40618896;-2.2320251;9.594299;3
292018333648047;-0.56539917;-2.1781464;9.960617;3
292018338591895;-0.6348419;-2.1817474;10.276642;3
292018343535742;-0.85510254;-2.0883636;10.378403;3
292018348479590;-1.0993195;-2.050064;10.246719;3
292018353423438;-1.434494;-2.0584412;9.979767;3
292018358367285;-1.6930695;-2.1242828;9.582321;3
292018363311133;-1.8462982;-2.1374512;9.31897;3
292018368254981;-1.979187;-2.2451935;9.134613;3
292018373198828;-2.0126953;-2.36969;9.025681;3
292018378142676;-1.8475037;-2.346939;9.00412;3
292018383056006;-1.3099976;-2.1709747;9.28186;3
292018387999854;-0.880249;-2.0488586;9.644577;3
292018392943701;-0.5749817;-2.2056885;9.809784;3
292018397887549;-0.1619873;-2.299057;9.504517;3
292018402831397;0.2091217;-2.4606628;8.971802;3
292018407775244;0.5311432;-2.6450195;8.774277;3
292018412719092;0.82922363;-2.6725616;9.030457;3
292018417632422;0.9393463;-2.6019287;9.340515;3
292018422576270;0.6520386;-2.4834137;9.5559845;3
292018427489600;0.21629333;-2.263153;9.566772;3
292018432433447;0.106170654;-2.0069733;9.545212;3
292018437377295;0.14807129;-1.9674683;9.515289;3
292018442321143;0.11933899;-2.141037;9.425507;3
292018447264990;-0.027908325;-2.378067;9.403961;3
292018452208838;-0.23260498;-2.571991;9.356079;3
292018457152686;-0.31282043;-2.5803833;9.480576;3
292018462066016;-0.21466064;-2.3613129;9.462616;3
292018467040381;-0.0027618408;-2.0871735;9.441071;3
292018471984229;0.08821106;-1.8812714;9.508102;3
292018476928076;0.12890625;-1.765152;9.461426;3
292018481871924;0.22827148;-1.725647;9.335724;3
292018486785254;0.2605896;-1.6011505;9.370438;3
292018491729102;0.1923523;-1.5221405;9.552399;3
292018496672949;0.05947876;-1.5628357;9.798996;3
292018501616797;-0.14761353;-1.7783203;9.974976;3
292018506530127;-0.1559906;-1.9854126;10.026459;3
292018511473975;-0.075790405;-2.0045776;9.858856;3
292018516417822;0.077438354;-1.9806366;9.770279;3
292018521361670;0.15524292;-1.9423218;9.661331;3
292018526305518;0.27975464;-1.9255676;9.645767;3
292018531249365;0.3000946;-1.9459076;9.663727;3
292018536193213;0.34320068;-2.0345001;9.638596;3
292018541137061;0.21391296;-1.9854126;9.591904;3
292018546080908;0.21391296;-1.7076874;9.526062;3
292018550994238;0.25579834;-1.6346741;9.412338;3
292018555938086;0.2713623;-1.7244568;9.262695;3
292018560851416;0.316864;-1.7950745;9.099899;3
292018565795264;0.35276794;-1.8094482;9.154968;3
292018570739112;0.29171753;-1.868103;9.103485;3
292018575682959;0.25460815;-1.813034;9.193268;3
292018580596289;0.18157959;-1.7471924;9.291428;3
292018585540137;0.25102234;-1.7711334;9.317764;3
292018590483985;0.2605896;-1.773529;9.4171295;3
292018595427832;0.2713623;-1.7400055;9.421921;3
292018600371680;0.26298523;-1.6933289;9.403961;3
292018605315528;0.19474792;-1.7603607;9.391983;3
292018610259375;0.23425293;-1.868103;9.482971;3
292018615203223;0.18997192;-1.9351349;9.596695;3
292018620147071;0.09779358;-1.8405762;9.777451;3
292018625060401;0.10496521;-1.686142;9.779846;3
292018630004248;0.19355774;-1.7232513;9.770279;3
292018634948096;0.18876648;-1.6490326;9.690063;3
292018639891944;0.14807129;-1.6262817;9.599091;3
292018644835791;0.106170654;-1.7447968;9.608658;3
292018649779639;0.1301117;-1.8669128;9.619431;3
292018654723487;0.106170654;-1.7902985;9.550003;3
292018659667334;0.09060669;-1.6933289;9.466202;3
292018664611182;0.13490295;-1.7424011;9.394379;3
292018669555029;0.20193481;-1.7795105;9.382416;3
292018674468360;0.15644836;-1.7615662;9.327347;3
292018679412207;0.10496521;-1.7950745;9.326141;3
292018684356055;0.19714355;-1.7819061;9.38002;3
292018689299903;0.14207458;-1.7627563;9.421921;3
292018694243750;0.1696167;-1.7579651;9.384811;3
292018699187598;0.14926147;-1.8010712;9.444656;3
292018704131446;0.11694336;-1.7759247;9.4721985;3
292018709044776;0.13369751;-1.7507935;9.518875;3
292018713988623;-0.01234436;-1.7531738;9.493744;3
292018718932471;-0.12606812;-1.650238;9.514099;3
292018723876319;-0.03388977;-1.5927734;9.4326935;3
292018728820166;0.010406494;-1.7567749;9.391983;3
292018733764014;0.060684204;-1.8776855;9.321365;3
292018738707862;0.16003418;-1.9363403;9.283051;3
292018743621192;0.19116211;-1.9351349;9.347702;3
292018748565039;0.16482544;-1.9243622;9.499725;3
292018753508887;0.10256958;-1.8932495;9.657745;3
292018758452735;0.017578125;-1.8297882;9.699646;3
292018763396582;-0.07699585;-1.7771301;9.699646;3
292018768340430;-0.14402771;-1.749588;9.6349945;3
292018773284278;-0.10810852;-1.7220612;9.675705;3
292018778197608;-0.035095215;-1.6897278;9.650558;3
292018783141455;-0.027908325;-1.7400055;9.544022;3
292018788085303;-0.1404419;-1.7591705;9.287842;3
292018792998633;-0.2242279;-1.7064972;9.389587;3
292018797942481;-0.17155457;-1.710083;9.451843;3
292018802886328;-0.035095215;-1.8884583;9.285446;3
292018807830176;-0.23500061;-2.2487793;9.150177;3
292018812774024;-0.7294159;-1.6921234;10.293411;3
292018817717871;-0.3211975;-1.4479218;9.961807;3
292018822661719;-0.1907196;-1.9123993;9.4566345;3
292018827605567;0.039123535;-2.0979462;9.299805;3
292018832549414;0.10018921;-1.8106384;9.224396;3
292018837493262;0.13729858;-1.7316284;9.247131;3
292018842437110;0.077438354;-1.7675476;9.378815;3
292018847350440;-0.037490845;-1.7136841;9.424316;3
292018852294287;-0.08416748;-1.7041016;9.420715;3
292018857238135;-0.10810852;-1.725647;9.512894;3
292018862181983;-0.08416748;-1.7352295;9.559586;3
292018867095313;-0.02432251;-1.6657867;9.600281;3
292018872039160;-0.039871216;-1.7136841;9.572754;3
292018876983008;0.008010864;-1.8321838;9.594299;3
292018881926856;0.05947876;-1.8250122;9.660141;3
292018886870703;0.08581543;-1.8142395;9.589508;3
292018891814551;-0.01473999;-1.907608;9.396774;3
292018896758399;-0.2134552;-2.0273132;9.450653;3
292018901702246;-0.2529602;-1.8728943;9.356079;3
292018906615576;-0.25177002;-1.7663422;9.420715;3
292018911559424;-0.20986938;-1.8369751;9.520081;3
292018916503272;-0.14163208;-1.9159851;9.500931;3
292018921447119;-0.1452179;-1.9530945;9.447052;3
292018926360449;-0.106918335;-2.0835876;9.393188;3
292018931273779;-0.006362915;-2.199707;9.372833;3
292018936248145;-0.025512695;-2.2308197;9.426697;3
292018941191992;0.087020874;-2.136261;9.518875;3
292018946135840;0.23904419;-2.1003418;9.565567;3
292018951079688;0.35276794;-2.038086;9.594299;3
292018956023535;0.43896484;-2.0117493;9.491348;3
292018960936865;0.52993774;-1.9973907;9.435089;3
292018965880713;0.59458923;-1.9495087;9.437485;3
292018970824561;0.6029663;-1.8010712;9.445862;3
292018975737891;0.51916504;-1.646637;9.506912;3
292018980681738;0.50839233;-1.610733;9.47937;3
292018985625586;0.6029663;-1.5807953;9.585922;3
292018990569434;0.69873047;-1.5772095;9.584717;3
292018995513281;0.7813263;-1.4993896;9.609863;3
292019000457129;0.9573059;-1.3234253;9.722382;3
292019005400977;1.1057434;-1.1665955;9.650558;3
292019010344824;0.9728699;-1.2587738;9.612259;3
292019015288672;0.76457214;-1.4670715;9.505707;3
292019020202002;0.58621216;-1.6442413;9.390793;3
292019025145850;0.46170044;-1.7783203;9.324951;3
292019030089697;0.36235046;-1.7196655;9.414734;3
292019035033545;0.39466858;-1.6298828;9.65416;3
292019039946875;0.41981506;-1.5772095;9.8480835;3
292019044921240;0.5814209;-1.6454468;9.976166;3
292019049834571;0.50001526;-1.6598053;9.862442;3
292019054808936;0.38389587;-1.8752899;9.860062;3
292019059722266;0.25460815;-2.0356903;9.704437;3
292019064666113;0.2270813;-1.9770355;9.679291;3
292019069579444;0.3755188;-1.8166199;10.010895;3
292019074553809;0.37791443;-1.6538239;10.146164;3
292019079467139;0.38269043;-1.6035461;10.195236;3
292019084410987;0.37191772;-1.734024;10.379593;3
292019089385352;0.31924438;-1.804657;10.646545;3
292019094329199;0.12413025;-1.6514282;10.956604;3
292019099242529;-0.09375;-1.7196655;11.170883;3
292019104186377;-0.2781067;-1.8788757;11.233124;3
292019109160742;-0.49957275;-1.6262817;11.042786;3
292019114074072;-0.58335876;-1.4598846;10.9865265;3
292019119017920;-0.52589417;-1.4479218;11.022446;3
292019123961768;-0.6360321;-1.3282166;10.938644;3
292019128905615;-0.77848816;-1.3617249;10.878784;3
292019133818946;-0.7880707;-1.3916626;10.865616;3
292019138762793;-0.6252594;-1.3724976;10.760269;3
292019143706641;-0.40499878;-1.3437653;10.759079;3
292019148650488;-0.20507812;-1.3796844;10.670486;3
292019153563819;0.043914795;-1.3916626;10.658524;3
292019158507666;0.3252411;-1.3449707;10.680069;3
292019163451514;0.5263519;-1.2288513;10.76387;3
292019168395362;0.6831665;-1.1522369;10.838089;3
292019173339209;0.76457214;-1.1857605;10.926666;3
292019178283057;0.78492737;-1.2348328;10.953003;3
292019183226904;0.78611755;-1.2132874;10.9470215;3
292019188170752;0.75738525;-1.1785736;10.930267;3
292019193114600;0.6723938;-1.2216644;10.973358;3
292019198058447;0.48684692;-1.2575836;10.972168;3
292019203002295;0.20791626;-1.3748932;10.841675;3
292019207946143;-0.08656311;-1.4503174;10.630981;3
292019212889990;-0.26493835;-1.4060211;10.440643;3
292019217803321;-0.4768219;-1.1797638;10.087509;3
292019222747168;-0.722229;-0.91760254;9.945053;3
292019227660498;-0.82876587;-0.9714813;9.986954;3
292019232604346;-0.82518005;-1.0169678;10.026459;3
292019237548194;-0.7760925;-0.94873047;10.142563;3
292019242492041;-0.5929413;-0.9810486;10.268265;3
292019247466406;-0.40499878;-0.9990082;10.443039;3
292019252379737;-0.25416565;-0.93795776;10.579514;3
292019257323584;-0.21585083;-0.86972046;10.635773;3
292019262267432;-0.2421875;-0.81225586;10.556763;3
292019267180762;-0.24339294;-0.8050842;10.625;3
292019272155127;-0.40379333;-0.6398773;10.499313;3
292019277068457;-0.6240692;-0.48545837;10.379593;3
292019282042822;-0.6839142;-0.6650238;10.305374;3
292019286986670;-0.8108063;-0.62431335;10.003708;3
292019291930518;-0.9065857;-0.5512848;9.868439;3
292019296874365;-0.8694763;-0.56207275;9.626617;3
292019301787696;-0.6348419;-0.65304565;9.431488;3
292019306731543;-0.60131836;-0.5931854;9.135803;3
292019311644873;-0.6216736;-0.5297394;8.914352;3
292019316588721;-0.627655;-0.47348022;8.723999;3
292019321532569;-0.5079498;-0.374115;8.545639;3
292019326445899;-0.35830688;-0.30229187;8.466629;3
292019331420264;-0.17634583;-0.31066895;8.581558;3
292019336333594;0.024765015;-0.3322296;8.780273;3
292019341277442;0.25579834;-0.374115;8.990967;3
292019346251807;0.455719;-0.42678833;9.122635;3
292019351165137;0.58621216;-0.37651062;9.256714;3
292019356108985;0.72865295;-0.21131897;9.315369;3
292019361022315;0.7909088;-0.05809021;9.272278;3
292019365996680;0.7514038;-0.013793945;9.332138;3
292019370940528;0.71429443;0.09513855;9.4566345;3
292019375884375;0.6328888;0.18971252;9.596695;3
292019380828223;0.5335388;0.24957275;9.8085785;3
292019385772071;0.47607422;0.3022461;10.031235;3
292019390685401;0.47966003;0.35131836;10.136581;3
292019395629248;0.4664917;0.353714;10.176086;3
292019400573096;0.45092773;0.34294128;10.19046;3
292019405516944;0.4150238;0.37646484;10.107849;3
292019410460791;0.40304565;0.41716003;10.046799;3
292019415404639;0.48684692;0.4794159;9.91153;3
292019420348487;0.60775757;0.5332794;9.740341;3
292019425261817;0.7095032;0.59313965;9.603882;3
292019430175147;0.747818;0.59432983;9.457825;3
292019435118994;0.69633484;0.6314392;9.445862;3
292019440062842;0.70591736;0.70207214;9.427902;3
292019445006690;0.7705536;0.77749634;9.384811;3
292019449950537;0.8782959;0.81340027;9.255524;3
292019454894385;0.97766113;0.82896423;9.1645355;3
292019459838233;1.0171661;0.9055786;9.086731;3
292019464751563;1.0111694;0.96183777;9.000534;3
292019469695410;0.9956207;1.0169067;8.940674;3
292019474639258;0.9573059;1.0516205;8.951462;3
292019479583106;0.8459778;1.0240936;9.050812;3
292019484526953;0.747818;0.98817444;9.20285;3
292019489470801;0.72387695;0.9678345;9.342911;3
292019494384131;0.7514038;0.9917755;9.354874;3
292019499327979;0.7777405;1.0037384;9.351288;3
292019504271826;0.76815796;1.0133209;9.427902;3
292019509215674;0.68437195;0.9965668;9.4326935;3
292019514129004;0.5921936;0.9726105;9.412338;3
292019519072852;0.5227661;0.982193;9.499725;3
292019524016699;0.55029297;1.0420532;9.547607;3
292019528960547;0.6173248;1.1138763;9.650558;3
292019533904395;0.6316986;1.2407684;9.772659;3
292019538848242;0.6795807;1.2874603;9.922302;3
292019543792090;0.77175903;1.3317413;9.970184;3
292019548735938;0.9142151;1.4083557;9.923508;3
292019553679785;1.0854034;1.4885712;9.907944;3
292019558623633;1.226654;1.5400391;9.812164;3
292019563536963;1.2936859;1.6070862;9.764282;3
292019568480811;1.2912903;1.7028503;9.763092;3
292019573424658;1.3152466;1.7483368;9.73436;3
