t,x,y,z,a
1179275108604070,0.19410706,0.25474548,10.989807,3
1179275113547918,-0.33979797,0.35650635,8.830231,3
1179275118491766,-0.66181946,0.3660736,7.6905975,3
1179275123435613,-0.076431274,0.32418823,8.642288,3
1179275128348944,0.29466248,0.2140503,11.735596,3
1179275133262274,0.22642517,0.21284485,10.484634,3
1179275138206121,0.12107849,0.28826904,10.592361,3
1179275143149969,-0.22009277,0.3720703,8.9678955,3
1179275148093817,-0.43556213,0.34213257,8.449554,3
1179275153037664,-0.06565857,0.31221008,9.652649,3
1179275157981512,0.16537476,0.2355957,10.5564575,3
1179275162925360,0.105529785,0.20207214,10.56842,3
1179275167869207,-0.0022125244,0.2571411,9.846573,3
1179275172813055,-0.23205566,0.3229828,9.099579,3
1179275177756903,-0.15664673,0.264328,9.079239,3
1179275182700750,0.04208374,0.23320007,10.2404175,3
1179275187614080,0.072006226,0.23918152,10.163803,3
1179275192557928,0.0049591064,0.2858734,10.080002,3
1179275197501776,-0.1362915,0.30143738,9.489838,3
1179275202445623,-0.22488403,0.32896423,9.30069,3
1179275207389471,-0.01777649,0.28468323,9.729263,3
1179275212333319,0.09713745,0.24517822,10.203308,3
1179275217246649,0.07319641,0.27391052,10.045288,3
1179275222190496,-0.06326294,0.3217926,9.611938,3
1179275227134344,-0.124313354,0.33735657,9.343796,3
1179275232078192,-0.03215027,0.30622864,9.784332,3
1179275237022039,0.027709961,0.31221008,10.107544,3
1179275241965887,0.010955811,0.31700134,9.771164,3
1179275246909735,-0.035736084,0.27391052,9.69455,3
1179275251853582,-0.04890442,0.2822876,9.668213,3
1179275256766912,-0.023757935,0.2655182,9.768768,3
1179275261710760,-0.038131714,0.28468323,9.801086,3
1179275266654608,-0.04890442,0.3002472,9.926773,3
1179275271628973,-0.08242798,0.2942505,9.791504,3
1179275276572820,-0.086013794,0.28468323,9.655045,3
1179275281516668,-0.086013794,0.29066467,9.702927,3
1179275286460516,-0.03453064,0.264328,9.83461,3
1179275291404363,-0.015380859,0.25234985,9.858551,3
1179275296317694,-0.03692627,0.2858734,9.765167,3
1179275301261541,-0.04171753,0.29664612,9.71489,3
1179275306205389,-0.02017212,0.3157959,9.753204,3
1179275311149237,-0.026153564,0.32896423,9.8358,3
1179275316093084,-0.040527344,0.32537842,9.8358,3
1179275321036932,-0.042922974,0.30143738,9.786713,3
1179275325980779,-0.05130005,0.29785156,9.787918,3
1179275330924627,-0.018981934,0.303833,9.839386,3
1179275335868475,-0.014190674,0.3002472,9.783127,3
1179275340812322,-0.04650879,0.3337555,9.744827,3
1179275345756170,-0.06565857,0.33973694,9.722076,3
1179275350669500,-0.057281494,0.29785156,9.773544,3
1179275355613348,-0.06686401,0.2607422,9.8094635,3
1179275360557195,-0.057281494,0.28108215,9.796295,3
1179275365501043,-0.057281494,0.2715149,9.783127,3
1179275370444891,-0.059677124,0.23320007,9.799881,3
1179275375388738,-0.045318604,0.21644592,9.772354,3
1179275380302069,-0.040527344,0.25953674,9.832214,3
1179275385245916,-0.052490234,0.25234985,9.781937,3
1179275390189764,-0.06326294,0.27868652,9.734039,3
1179275395133612,-0.047698975,0.25474548,9.842987,3
1179275400077459,-0.033340454,0.29785156,9.826218,3
1179275405021307,-0.04650879,0.28108215,9.750809,3
1179275409965154,-0.0046081543,0.28707886,9.779541,3
1179275414909002,0.014541626,0.26312256,9.83461,3
1179275419852850,0.033691406,0.3110199,9.759186,3
1179275424796697,-0.007003784,0.303833,9.726868,3
1179275429740545,0.0025787354,0.2762909,9.790314,3
1179275434684393,-0.0105896,0.31221008,9.790314,3
1179275439597723,-0.06326294,0.3229828,9.761581,3
1179275444541570,-0.06086731,0.29066467,9.763977,3
1179275449485418,-0.07044983,0.2822876,9.773544,3
1179275454429266,-0.07524109,0.27030945,9.720886,3
1179275459373113,-0.08959961,0.2822876,9.7556,3
